full_address,lat,lng
634 Jurong West Street 65,1.343099,103.69888
6 Beach Road,1.304002,103.864413
126C Edgedale Plains,1.393997,103.910688
468C Admiralty Drive,1.450395,103.814791
305A Anchorvale Link,1.388565,103.888299
305C Anchorvale Link,1.389091,103.88803
306C Anchorvale Link,1.390072,103.888012
290C Compassvale Crescent,1.396945,103.897466
296B Compassvale Crescent,1.397666,103.899129
322A Anchorvale Drive,1.391662,103.892324
299A Compassvale Street,1.396119,103.902503
301B Anchorvale Drive,1.38945,103.891202
253 Compassvale Street,1.394253,103.900297
299C Compassvale Street,1.396283,103.901929
122C Sengkang East Way,1.387253,103.906463
143 Lorong 2 Toa Payoh,1.335654,103.843904
131B Kim Tian Road,1.280232,103.828297
131C Kim Tian Road,1.280404,103.828895
471 Segar Road,1.388306,103.772864
654 Senja Road,1.387873,103.764121
608 Senja Road,1.382762,103.761235
7 Pine Close,1.307595,103.882572
651B Jurong West Street 61,1.337101,103.698386
662C Jurong West Street 64,1.337444,103.704026
666B Jurong West Street 65,1.339741,103.702144
416 Canberra Road,1.451812,103.81892
507D Wellington Circle,1.451362,103.822875
305B Anchorvale Link,1.389262,103.888529
307D Anchorvale Road,1.390427,103.886365
308A Anchorvale Road,1.389987,103.885969
308B Anchorvale Road,1.389912,103.886512
404B Fernvale Lane,1.388241,103.873528
321C Anchorvale Drive,1.390596,103.891609
308C Anchorvale Road,1.389297,103.886986
183B Rivervale Crescent,1.391138,103.908352
583 Woodlands Drive 16,1.430464,103.795323
309A Ang Mo Kio Street 31,1.365025,103.84532
17 Cantonment Close,1.273832,103.839855
119D Kim Tian Road,1.282015,103.827963
17 Telok Blangah Crescent,1.277472,103.821797
612 Senja Road,1.383975,103.761181
618 Senja Road,1.385393,103.761289
610 Senja Road,1.383469,103.760915
624 Senja Road,1.386259,103.761726
655 Senja Road,1.387298,103.764322
684D Choa Chu Kang Crescent,1.404718,103.74654
366 Clementi Avenue 2,1.312566,103.771693
268A Boon Lay Drive,1.348074,103.70756
274D Jurong West Avenue 3,1.35225,103.704371
657A Jurong West Street 65,1.335471,103.700341
674A Jurong West Street 65,1.344607,103.702178
196D Punggol Field,1.399617,103.907241
354A Admiralty Drive,1.450089,103.818878
507C Wellington Circle,1.452233,103.823166
468B Admiralty Drive,1.449904,103.81421
304B Anchorvale Link,1.388576,103.889256
296A Compassvale Crescent,1.397286,103.898983
183D Rivervale Crescent,1.391516,103.908784
301D Anchorvale Drive,1.388485,103.891421
319B Anchorvale Drive,1.391581,103.890283
322C Anchorvale Drive,1.392055,103.892088
189A Rivervale Drive,1.39557,103.904023
189B Rivervale Drive,1.395805,103.903632
700A Ang Mo Kio Avenue 6,1.36995,103.846117
76 Telok Blangah Drive,1.274404,103.808811
119B Kim Tian Road,1.281056,103.827413
466 Segar Road,1.385846,103.773453
470 Segar Road,1.38845,103.773226
273B Jurong West Avenue 3,1.351741,103.703688
273C Jurong West Avenue 3,1.351964,103.704
275B Jurong West Street 25,1.352794,103.702334
636 Jurong West Street 65,1.342192,103.697972
276A Jurong West Street 25,1.353222,103.703572
275D Jurong West Street 25,1.353607,103.702962
109C Edgedale Plains,1.395182,103.909279
507A Wellington Circle,1.452672,103.823909
507B Wellington Circle,1.452856,103.823392
352B Canberra Road,1.45024,103.819752
351D Canberra Road,1.451106,103.81929
301C Anchorvale Drive,1.388759,103.890843
290B Compassvale Crescent,1.396911,103.897014
296C Compassvale Crescent,1.397504,103.899693
292A Compassvale Street,1.396148,103.899061
258C Compassvale Road,1.393441,103.897472
323C Sengkang East Way,1.392939,103.892403
5A Marsiling Drive,1.440229,103.77533
16 Cantonment Close,1.273528,103.840105
19 Cantonment Close,1.273896,103.839012
472 Segar Road,1.387948,103.772566
688A Choa Chu Kang Drive,1.403731,103.750611
687D Choa Chu Kang Drive,1.403708,103.75167
109 Clementi Street 11,1.321618,103.770466
268B Boon Lay Drive,1.347535,103.707897
268C Boon Lay Drive,1.347331,103.708138
275A Jurong West Street 25,1.352441,103.70205
609 Jurong West Street 65,1.338017,103.70063
174D Edgedale Plains,1.397462,103.909846
128B Punggol Field Walk,1.393096,103.912885
354D Admiralty Drive,1.450918,103.818738
322B Anchorvale Drive,1.3915,103.891893
304A Anchorvale Link,1.388105,103.888859
306A Anchorvale Link,1.390092,103.889026
295A Compassvale Crescent,1.398086,103.898921
201D Compassvale Drive,1.387435,103.893583
202C Sengkang East Road,1.387683,103.892822
320A Anchorvale Drive,1.390213,103.891127
325A Sengkang East Way,1.39381,103.890794
317C Anchorvale Road,1.393485,103.888381
589 Woodlands Drive 16,1.427856,103.795211
700B Ang Mo Kio Avenue 6,1.369478,103.845946
119C Kim Tian Road,1.281607,103.827675
656 Senja Road,1.387654,103.764567
671B Klang Lane,1.308972,103.852287
672A Klang Lane,1.308574,103.85243
685B Choa Chu Kang Crescent,1.403681,103.748136
688C Choa Chu Kang Crescent,1.40324,103.751015
689B Choa Chu Kang Drive,1.40333,103.749819
276C Jurong West Street 25,1.353262,103.704459
670A Jurong West Street 65,1.344087,103.702901
658D Jurong West Street 65,1.33722,103.700755
629 Jurong West Street 65,1.342534,103.699674
105A Edgefield Plains,1.397053,103.905876
133 Edgedale Plains,1.392839,103.910506
648 Punggol Central,1.397654,103.915136
321B Anchorvale Drive,1.390701,103.892337
295B Compassvale Crescent,1.397917,103.9002
309A Anchorvale Road,1.391709,103.886047
309C Anchorvale Road,1.390964,103.88565
158A Rivervale Crescent,1.388851,103.906797
202B Sengkang East Road,1.388105,103.892736
587 Woodlands Drive 16,1.42861,103.795389
11 Cantonment Close,1.274436,103.839686
86 Telok Blangah Heights,1.276652,103.808534
469 Segar Road,1.387937,103.773212
684A Choa Chu Kang Crescent,1.404083,103.746612
686A Choa Chu Kang Crescent,1.404614,103.747878
688B Choa Chu Kang Drive,1.403426,103.750421
457 Clementi Avenue 3,1.311802,103.767254
60 Teban Gardens Road,1.322737,103.738929
64 Teban Gardens Road,1.321485,103.73982
672A Jurong West Street 65,1.343865,103.700845
176B Edgefield Plains,1.398444,103.908588
102C Punggol Field,1.398818,103.905014
111 Edgefield Plains,1.39692,103.906632
162B Punggol Central,1.396316,103.914584
589C Montreal Drive,1.44982,103.824782
588A Montreal Drive,1.450487,103.825774
320B Anchorvale Drive,1.391345,103.890759
122B Sengkang East Way,1.387293,103.906029
144 Lorong 2 Toa Payoh,1.335406,103.844088
586 Woodlands Drive 16,1.428716,103.794736
581 Woodlands Drive 16,1.42995,103.796404
18 Cantonment Close,1.273894,103.839432
468 Segar Road,1.387587,103.773364
475 Segar Road,1.388975,103.772539
482 Segar Road,1.389191,103.772213
478 Segar Road,1.389749,103.772607
672B Klang Lane,1.309026,103.852797
683B Choa Chu Kang Crescent,1.403802,103.746108
685A Choa Chu Kang Crescent,1.403578,103.748087
687B Choa Chu Kang Drive,1.404324,103.750814
692B Choa Chu Kang Crescent,1.400458,103.751605
459 Clementi Avenue 3,1.31141,103.767036
62 Teban Gardens Road,1.321576,103.739332
658B Jurong West Street 65,1.33653,103.700774
656A Jurong West Street 61,1.335427,103.699385
106D Punggol Field,1.397686,103.90726
589D Montreal Drive,1.449913,103.824298
415 Sembawang Drive,1.451638,103.818502
309B Anchorvale Road,1.391372,103.885817
312B Anchorvale Lane,1.391725,103.885487
596B Ang Mo Kio Street 52,1.372242,103.85058
8 Cantonment Close,1.275896,103.839076
13 Cantonment Close,1.274687,103.840488
184 Jelebu Road,1.379598,103.762276
484 Segar Road,1.388453,103.771866
684B Choa Chu Kang Crescent,1.404006,103.747267
979B Buangkok Crescent,1.379464,103.879221
980B Buangkok Crescent,1.379576,103.880982
673C Jurong West Street 65,1.344754,103.701302
915 Jurong West Street 91,1.341132,103.687805
652B Jurong West Street 61,1.336627,103.697868
126D Edgedale Plains,1.393797,103.911161
172B Edgedale Plains,1.395893,103.911873
290A Compassvale Crescent,1.396118,103.896956
323A Sengkang East Way,1.393272,103.892559
324A Sengkang East Way,1.393476,103.892043
311D Anchorvale Lane,1.391598,103.884449
309D Anchorvale Road,1.390849,103.885625
319C Anchorvale Drive,1.390965,103.89072
320D Anchorvale Drive,1.390967,103.891812
321A Anchorvale Drive,1.389995,103.892087
183A Rivervale Crescent,1.391609,103.907735
323B Sengkang East Way,1.392191,103.892744
315C Anchorvale Road,1.392663,103.887834
116 Ang Mo Kio Avenue 4,1.373374,103.836456
87 Telok Blangah Heights,1.277131,103.808174
88 Telok Blangah Heights,1.27753,103.808252
183 Jelebu Road,1.379947,103.763217
474 Segar Road,1.388528,103.772412
683C Choa Chu Kang Crescent,1.40481,103.746469
687C Choa Chu Kang Drive,1.403677,103.751292
690C Choa Chu Kang Crescent,1.402744,103.751973
458 Clementi Avenue 3,1.311637,103.766714
276B Jurong West Avenue 3,1.3527,103.704475
674B Jurong West Street 65,1.345198,103.7021
652A Jurong West Street 61,1.33664,103.698465
653C Jurong West Street 61,1.335434,103.696941
658C Jurong West Street 65,1.336871,103.70047
671A Jurong West Street 65,1.344124,103.702342
126B Edgedale Plains,1.394575,103.910967
103B Edgefield Plains,1.397881,103.904722
199C Punggol Field,1.400575,103.905878
175A Punggol Field,1.397541,103.908943
311B Anchorvale Lane,1.391453,103.884274
314C Anchorvale Link,1.39147,103.888402
314B Anchorvale Link,1.391084,103.888715
689F Woodlands Drive 75,1.443481,103.808415
182 Jelebu Road,1.379934,103.763274
185 Jelebu Road,1.379354,103.762259
181 Jelebu Road,1.379301,103.763018
481 Segar Road,1.389484,103.772114
685C Choa Chu Kang Crescent,1.403438,103.748742
683A Choa Chu Kang Crescent,1.403939,103.745492
673B Jurong West Street 65,1.34438,103.701692
658A Jurong West Street 65,1.336943,103.701125
12 Farrer Park Road,1.312127,103.851802
175C Punggol Field,1.398098,103.908037
109A Edgedale Plains,1.394189,103.909766
128A Punggol Field Walk,1.393459,103.912402
128C Punggol Field Walk,1.392596,103.912432
423 Canberra Road,1.453716,103.818206
324B Sengkang East Way,1.392519,103.892332
325C Sengkang East Way,1.393253,103.891349
313B Anchorvale Road,1.391373,103.888012
318A Anchorvale Link,1.393764,103.889723
318C Anchorvale Link,1.39336,103.888984
157A Rivervale Crescent,1.388542,103.907365
157D Rivervale Crescent,1.388112,103.907746
766 Woodlands Circle,1.446212,103.797312
685C Woodlands Drive 73,1.44166,103.805774
687C Woodlands Drive 75,1.4419,103.80637
689E Woodlands Drive 75,1.443985,103.808549
510 Ang Mo Kio Avenue 8,1.373415,103.849207
393 Bukit Batok West Avenue 5,1.366428,103.753051
23 Jalan Membina,1.284757,103.826881
477 Segar Road,1.389281,103.773136
686B Choa Chu Kang Crescent,1.404659,103.748592
686D Choa Chu Kang Crescent,1.404156,103.748227
687A Choa Chu Kang Drive,1.404496,103.750114
980C Buangkok Crescent,1.380085,103.880963
276D Jurong West Street 25,1.353579,103.704316
275C Jurong West Street 25,1.353207,103.702784
656C Jurong West Street 61,1.336033,103.699963
101A Punggol Field,1.397987,103.905967
102B Punggol Field,1.399165,103.905359
196C Punggol Field,1.399395,103.907452
589A Montreal Drive,1.449793,103.825891
589B Montreal Drive,1.449821,103.825288
184C Rivervale Crescent,1.392472,103.907709
317A Anchorvale Road,1.393919,103.887698
317B Anchorvale Road,1.393931,103.888276
686A Woodlands Drive 73,1.442102,103.805551
383 Bukit Batok West Avenue 5,1.362328,103.752222
85 Telok Blangah Heights,1.2773,103.80885
476 Segar Road,1.389002,103.773009
479 Segar Road,1.389749,103.772607
690A Choa Chu Kang Crescent,1.402814,103.751618
655A Jurong West Street 61,1.335554,103.698496
815 Jellicoe Road,1.306948,103.86153
816 Jellicoe Road,1.307004,103.861134
171C Edgedale Plains,1.394829,103.913489
196A Punggol Field,1.399397,103.906682
199D Punggol Field,1.400441,103.906242
106B Punggol Field,1.397249,103.907863
173C Punggol Field,1.396137,103.910408
178 Edgefield Plains,1.399527,103.908346
112 Edgefield Plains,1.396263,103.907133
166A Punggol Central,1.394546,103.915547
171B Edgedale Plains,1.394825,103.913119
105D Edgefield Plains,1.396787,103.90522
101C Punggol Field,1.398225,103.906574
197A Punggol Field,1.399458,103.906453
199A Punggol Field,1.399734,103.905989
199B Punggol Field,1.39997,103.905697
106A Punggol Field,1.39673,103.908539
110D Punggol Field,1.39521,103.910377
173D Punggol Field,1.396017,103.910883
128D Punggol Field Walk,1.393341,103.911544
509B Wellington Circle,1.453414,103.821024
183C Rivervale Crescent,1.390894,103.908585
317D Anchorvale Road,1.393497,103.887691
325B Sengkang East Way,1.392969,103.89061
314A Anchorvale Link,1.390977,103.88928
316A Anchorvale Link,1.392451,103.889582
313A Anchorvale Road,1.39174,103.887516
310A Anchorvale Road,1.390929,103.885022
158D Rivervale Crescent,1.388502,103.907337
302D Anchorvale Link,1.388287,103.889773
262B Compassvale Street,1.39527,103.895479
687B Woodlands Drive 75,1.44192,103.807302
688A Woodlands Drive 75,1.442904,103.807068
689A Woodlands Drive 75,1.444559,103.808019
689C Woodlands Drive 75,1.444873,103.808449
315B Ang Mo Kio Street 31,1.364145,103.847474
392 Bukit Batok West Avenue 5,1.365858,103.75328
12 Cantonment Close,1.274482,103.840085
480 Segar Road,1.389817,103.772325
630 Senja Road,1.386046,103.758949
684C Choa Chu Kang Crescent,1.404563,103.747278
375 Hougang Street 31,1.363162,103.889562
655B Jurong West Street 61,1.335491,103.697481
107B Edgefield Plains,1.39705,103.907338
102D Punggol Field,1.398396,103.905454
645 Punggol Central,1.397825,103.916218
104A Edgefield Plains,1.396821,103.905043
105B Edgefield Plains,1.397253,103.906034
101B Punggol Field,1.397781,103.906314
175D Punggol Field,1.398522,103.907866
134 Edgedale Plains,1.394007,103.910112
118 Edgefield Plains,1.396515,103.906291
649 Punggol Central,1.397403,103.914697
502A Wellington Circle,1.450801,103.821292
324D Sengkang East Way,1.392864,103.891346
318D Anchorvale Link,1.393172,103.889588
310B Anchorvale Road,1.39093,103.884716
403A Fernvale Lane,1.388807,103.873388
158C Rivervale Crescent,1.388434,103.907021
685B Woodlands Drive 73,1.441305,103.805787
687A Woodlands Drive 75,1.44121,103.807362
19 Jalan Membina,1.285103,103.825639
22 Jalan Membina,1.284884,103.826486
118B Jalan Membina,1.281894,103.826005
118C Jalan Membina,1.281982,103.826282
631 Senja Road,1.386422,103.760626
690D Choa Chu Kang Crescent,1.402075,103.752045
344 Clementi Avenue 5,1.318075,103.769062
980A Buangkok Crescent,1.379578,103.88057
108C Mcnair Road,1.319778,103.859471
171A Edgedale Plains,1.394582,103.91236
104B Edgefield Plains,1.396515,103.905388
101D Punggol Field,1.398501,103.906195
110B Punggol Field,1.395716,103.909664
130 Edgedale Plains,1.393647,103.909369
135 Edgedale Plains,1.392133,103.909689
116 Edgefield Plains,1.395698,103.906691
114 Edgefield Plains,1.395585,103.907328
298 Punggol Central,1.402575,103.905608
107C Edgefield Plains,1.396141,103.908442
107D Edgefield Plains,1.396354,103.907883
110C Punggol Field,1.395481,103.910089
641C Punggol Drive,1.399065,103.916465
115 Edgefield Plains,1.395181,103.907345
485 Admiralty Link,1.455998,103.81605
482 Admiralty Link,1.455376,103.81545
319A Anchorvale Drive,1.390687,103.889898
184A Rivervale Crescent,1.392195,103.907475
159A Rivervale Crescent,1.38792,103.907238
764 Woodlands Circle,1.445151,103.796865
686C Woodlands Drive 73,1.442427,103.806752
483 Segar Road,1.388728,103.772197
805 King George's Avenue,1.30832,103.860916
138 Edgedale Plains,1.392827,103.909526
163B Punggol Central,1.395638,103.914078
642A Punggol Drive,1.398251,103.916706
105C Edgefield Plains,1.397695,103.905595
176C Edgefield Plains,1.398369,103.90908
106C Punggol Field,1.397391,103.907547
163A Punggol Central,1.395545,103.914316
296 Punggol Central,1.401716,103.905329
192 Punggol Central,1.399881,103.9095
17 Dover Crescent,1.30767,103.782904
491 Admiralty Link,1.45626,103.817801
184B Rivervale Crescent,1.392211,103.907334
313C Anchorvale Road,1.391951,103.888081
157B Rivervale Crescent,1.387755,103.908204
686B Woodlands Drive 73,1.442613,103.80647
689B Woodlands Drive 75,1.444551,103.808351
391 Bukit Batok West Avenue 5,1.365839,103.752749
20 Jalan Membina,1.285644,103.825824
21 Jalan Membina,1.28511,103.825791
979A Buangkok Crescent,1.379579,103.878878
980D Buangkok Crescent,1.38047,103.881023
656B Jurong West Street 61,1.335976,103.699407
653A Jurong West Street 61,1.336906,103.696641
13 Farrer Park Road,1.311564,103.851303
109B Edgedale Plains,1.395396,103.909936
102A Punggol Field,1.398897,103.905897
175B Punggol Field,1.397711,103.908514
117 Edgefield Plains,1.395318,103.906442
174B Edgedale Plains,1.396682,103.910915
320C Anchorvale Drive,1.391237,103.891293
764A Woodlands Circle,1.445516,103.797045
118D Jalan Membina,1.282545,103.82673
617 Bukit Panjang Ring Road,1.385661,103.762698
692A Choa Chu Kang Crescent,1.400189,103.751553
691B Choa Chu Kang Crescent,1.40159,103.751709
211 Hougang Street 21,1.35994,103.88788
981C Buangkok Crescent,1.380463,103.879667
63 Teban Gardens Road,1.321096,103.739539
656D Jurong West Street 61,1.335533,103.699831
11 Farrer Park Road,1.312333,103.852015
813 Jellicoe Road,1.307427,103.862054
638B Punggol Drive,1.399968,103.915216
638C Punggol Drive,1.39974,103.915544
642B Punggol Drive,1.398356,103.916372
486 Admiralty Link,1.456131,103.816147
484 Admiralty Link,1.457136,103.815234
765 Woodlands Circle,1.445881,103.796816
690A Woodlands Drive 75,1.443606,103.808357
347 Ang Mo Kio Avenue 3,1.367365,103.848563
622 Bukit Batok Central,1.350792,103.748333
473 Segar Road,1.380703,103.76742
629 Senja Road,1.386635,103.759238
690B Choa Chu Kang Crescent,1.403137,103.751986
978D Buangkok Crescent,1.38005,103.879375
978C Buangkok Crescent,1.380048,103.878843
637 Jurong West Street 61,1.341567,103.697832
174C Edgedale Plains,1.397011,103.910549
109D Edgedale Plains,1.39569,103.908776
197B Punggol Field,1.400285,103.906574
193 Edgefield Plains,1.400018,103.908948
295 Punggol Central,1.402013,103.904838
121 Lorong 2 Toa Payoh,1.339054,103.846068
767 Woodlands Circle,1.446262,103.797492
690D Woodlands Drive 75,1.442604,103.807992
77A Redhill Road,1.288418,103.817456
981A Buangkok Crescent,1.380507,103.880595
653B Jurong West Street 61,1.336229,103.696717
271C Jurong West Street 24,1.350173,103.704392
108B Mcnair Road,1.320209,103.859026
161B Punggol Central,1.395857,103.91524
294 Punggol Central,1.40265,103.905336
172C Edgedale Plains,1.395455,103.91238
103A Edgefield Plains,1.398295,103.904834
637B Punggol Drive,1.399447,103.914913
18 Dover Crescent,1.308116,103.783276
493 Admiralty Link,1.456504,103.816647
314D Anchorvale Link,1.391521,103.889342
318B Anchorvale Link,1.393972,103.889291
689D Woodlands Drive 75,1.44429,103.808712
688C Woodlands Drive 75,1.443422,103.807274
386 Bukit Batok West Avenue 5,1.363936,103.752563
625 Senja Road,1.385668,103.760371
691A Choa Chu Kang Crescent,1.401171,103.75158
271A Jurong West Street 24,1.350902,103.70411
271D Jurong West Street 24,1.350172,103.704909
642D Punggol Drive,1.399066,103.916212
173A Punggol Field,1.397013,103.909586
173B Punggol Field,1.396605,103.910018
646 Punggol Central,1.398226,103.915726
641A Punggol Drive,1.398555,103.917018
186 Punggol Central,1.39854,103.911099
492 Admiralty Link,1.456458,103.817128
509A Wellington Circle,1.453177,103.820483
355A Sembawang Way,1.449599,103.819024
403C Fernvale Lane,1.388208,103.872964
407B Fernvale Road,1.388936,103.875014
315B Anchorvale Road,1.392158,103.888421
157C Rivervale Crescent,1.387872,103.907299
690F Woodlands Drive 75,1.442686,103.807525
981B Buangkok Crescent,1.380488,103.880132
172A Edgedale Plains,1.395312,103.911567
132 Edgedale Plains,1.393236,103.910913
107A Edgefield Plains,1.397139,103.906991
293 Punggol Central,1.403091,103.904967
643 Punggol Central,1.397364,103.916007
19 Dover Crescent,1.307815,103.783642
316B Anchorvale Link,1.393139,103.888713
690E Woodlands Drive 75,1.442256,103.807939
17A Telok Blangah Crescent,1.277334,103.821476
984A Buangkok Link,1.382008,103.881115
271B Jurong West Street 24,1.350569,103.704311
272B Jurong West Street 24,1.350742,103.704688
161A Punggol Central,1.396053,103.914974
176A Edgefield Plains,1.398987,103.908307
110A Punggol Field,1.395894,103.909109
297 Punggol Central,1.402215,103.905466
191 Punggol Central,1.399614,103.909737
412A Fernvale Link,1.389085,103.878068
315A Anchorvale Road,1.392031,103.889198
690C Woodlands Drive 75,1.442985,103.80795
688E Woodlands Drive 75,1.443832,103.807863
384 Bukit Batok West Avenue 5,1.36293,103.752193
626 Senja Road,1.385517,103.759757
272C Jurong West Street 24,1.350909,103.70469
272D Jurong West Street 24,1.351186,103.70451
651 Punggol Central,1.396705,103.915478
201C Punggol Field,1.399322,103.903877
183 Edgefield Plains,1.398683,103.90982
313D Anchorvale Road,1.392022,103.887708
158B Rivervale Crescent,1.38879,103.906696
16 Marsiling Lane,1.442342,103.777898
690B Woodlands Drive 75,1.443321,103.808114
979C Buangkok Crescent,1.379565,103.879948
272A Jurong West Street 24,1.350412,103.70524
299 Punggol Central,1.40272,103.9053
638A Punggol Drive,1.400099,103.91494
201D Punggol Field,1.399552,103.903268
202B Punggol Field,1.399083,103.904194
504A Montreal Drive,1.450694,103.822713
588B Montreal Drive,1.450461,103.825158
413B Fernvale Link,1.389744,103.878716
688B Woodlands Drive 75,1.443386,103.80693
688F Woodlands Drive 75,1.444279,103.808072
106 Bedok North Avenue 4,1.334419,103.937075
621 Bukit Batok Central,1.350246,103.748323
385 Bukit Batok West Avenue 5,1.363456,103.752181
4A Boon Tiong Road,1.286703,103.832449
627 Senja Road,1.385653,103.759187
16 Jalan Tenteram,1.328126,103.859536
201A Punggol Field,1.400172,103.903531
642C Punggol Drive,1.398447,103.91612
103C Edgefield Plains,1.397383,103.904533
160B Punggol Central,1.395338,103.916039
637D Punggol Drive,1.399094,103.915494
181 Edgefield Plains,1.399265,103.909167
312A Anchorvale Lane,1.391746,103.885179
406B Fernvale Road,1.388549,103.874315
541 Bedok North Street 3,1.331438,103.92297
654A Jurong West Street 61,1.336151,103.698413
654B Jurong West Street 61,1.336166,103.697834
182 Edgefield Plains,1.399018,103.909342
162A Punggol Central,1.396528,103.914141
641B Punggol Drive,1.398857,103.916772
207B Compassvale Lane,1.384972,103.898226
316C Anchorvale Link,1.392978,103.888219
405C Fernvale Lane,1.389238,103.873435
406C Fernvale Road,1.388723,103.874661
291C Compassvale Street,1.396332,103.898608
514 Bedok North Avenue 2,1.332118,103.928936
620 Bukit Batok Central,1.349747,103.748319
190 Punggol Central,1.399338,103.910036
403B Fernvale Lane,1.388655,103.873007
408B Fernvale Road,1.389167,103.876108
101 Bedok North Avenue 4,1.334456,103.937919
39 Jalan Tiga,1.307832,103.88498
985B Buangkok Crescent,1.381276,103.879734
984D Buangkok Link,1.38246,103.880817
204B Punggol Field,1.398188,103.903093
188 Punggol Central,1.399053,103.910442
18 Ghim Moh Road,1.310167,103.787088
508C Wellington Circle,1.452969,103.821251
207D Compassvale Lane,1.384594,103.897402
407A Fernvale Road,1.388067,103.875232
52 Lorong 6 Toa Payoh,1.338204,103.852477
688D Woodlands Drive 75,1.44353,103.807613
705 Yishun Avenue 5,1.428972,103.82943
103 Yishun Ring Road,1.431968,103.829203
395 Bukit Batok West Avenue 5,1.366391,103.752907
671A Klang Lane,1.308513,103.85249
984C Buangkok Link,1.382455,103.881235
985A Buangkok Crescent,1.381135,103.880155
984B Buangkok Link,1.382056,103.880692
184 Edgefield Plains,1.39849,103.910036
637A Punggol Drive,1.399548,103.914538
637C Punggol Drive,1.399252,103.915178
185 Edgefield Plains,1.398223,103.910406
207A Compassvale Lane,1.385231,103.897837
394 Bukit Batok West Avenue 5,1.366428,103.752779
387 Bukit Batok West Avenue 5,1.364917,103.752537
390 Bukit Batok West Avenue 5,1.365388,103.752503
981D Buangkok Crescent,1.380484,103.879241
466A Sembawang Drive,1.455188,103.813693
510B Wellington Circle,1.453904,103.820891
506A Wellington Circle,1.451975,103.823984
412B Fernvale Link,1.38976,103.877948
413A Fernvale Link,1.389049,103.877981
388 Bukit Batok West Avenue 5,1.364802,103.752064
2A Upper Boon Keng Road,1.314051,103.87258
187 Punggol Central,1.399076,103.911304
202A Compassvale Drive,1.388329,103.893126
654C Jurong West Street 61,1.336151,103.69742
160A Punggol Central,1.395495,103.915629
510A Wellington Circle,1.453535,103.820403
404A Fernvale Lane,1.388459,103.8738
406A Fernvale Road,1.388084,103.874511
461 Clementi Avenue 3,1.311138,103.766346
121 Yuan Ching Road,1.335782,103.724047
652 Punggol Central,1.397176,103.915538
466B Sembawang Drive,1.455076,103.813123
483 Admiralty Link,1.455979,103.815379
503A Canberra Link,1.450543,103.821611
183 Bedok North Road,1.326424,103.941843
202A Punggol Field,1.399705,103.904453
203B Punggol Field,1.398084,103.903634
146 Lorong 2 Toa Payoh,1.334676,103.846456
38 Bedok South Road,1.320863,103.938745
916 Jurong West Street 91,1.340753,103.687818
671B Jurong West Street 65,1.344132,103.701862
180 Bedok North Road,1.326731,103.940794
671C Jurong West Street 65,1.34401,103.701447
647 Punggol Central,1.398027,103.915409
268D Compassvale Link,1.384983,103.895856
405B Fernvale Lane,1.389162,103.873759
204D Compassvale Drive,1.387538,103.895459
324C Sengkang East Way,1.392597,103.891779
145 Lorong 2 Toa Payoh,1.335293,103.846128
35 Eunos Crescent,1.321101,103.901244
19 Jalan Tenteram,1.327678,103.859842
166B Punggol Central,1.394717,103.915235
48 Strathmore Avenue,1.294044,103.807885
262C Compassvale Street,1.394725,103.89509
152 Lorong 2 Toa Payoh,1.334108,103.845855
185 Bedok North Road,1.326172,103.94082
201B Punggol Field,1.399958,103.903954
207C Compassvale Lane,1.384648,103.89791
306B Anchorvale Link,1.389748,103.888477
113 Bedok North Street 2,1.330374,103.9352
114 Bedok North Street 2,1.330484,103.935808
47 Jalan Tiga,1.308786,103.884932
2C Upper Boon Keng Road,1.313276,103.871915
403D Fernvale Lane,1.388268,103.873282
409A Fernvale Road,1.389223,103.877201
165A Punggol Central,1.39509,103.914735
508B Wellington Circle,1.452674,103.820833
182 Bedok North Road,1.326907,103.941711
274A Jurong West Avenue 3,1.352374,103.7036
708 Yishun Avenue 5,1.428871,103.827646
90 Tanglin Halt Road,1.300618,103.798963
50 Strathmore Avenue,1.293869,103.808722
466C Sembawang Drive,1.455915,103.813038
147 Lorong 2 Toa Payoh,1.334724,103.845126
181 Bedok North Road,1.326635,103.941334
462 Clementi Avenue 3,1.311272,103.765845
33 Eunos Crescent,1.32041,103.900734
36 Eunos Crescent,1.321156,103.901688
415 Pandan Gardens,1.320736,103.748264
502 Jurong West Avenue 1,1.350446,103.718196
165B Punggol Central,1.395261,103.914423
203A Punggol Field,1.398616,103.90401
89 Tanglin Halt Road,1.301216,103.798918
52 Strathmore Avenue,1.293306,103.80829
508A Wellington Circle,1.452587,103.820326
466D Sembawang Drive,1.455809,103.813502
156 Rivervale Crescent,1.391121,103.907425
408A Fernvale Road,1.389444,103.87711
702 Yishun Avenue 5,1.429804,103.829468
48 Lower Delta Road,1.288953,103.826022
302 Ubi Avenue 1,1.330205,103.901441
49 Jalan Tiga,1.308859,103.885355
51 Strathmore Avenue,1.293321,103.808766
268B Compassvale Link,1.384397,103.896344
405A Fernvale Lane,1.388856,103.873821
154 Bukit Batok Street 11,1.34768,103.743986
151 Rivervale Crescent,1.39217,103.905904
301 Ubi Avenue 1,1.330711,103.902029
914 Jurong West Street 91,1.341496,103.687934
205A Punggol Field,1.39862,103.902142
409B Fernvale Road,1.389595,103.876898
80 Marine Parade Central,1.302362,103.907864
154 Rivervale Crescent,1.391209,103.906801
150 Rivervale Crescent,1.391501,103.906786
265B Compassvale Link,1.382245,103.895741
268A Compassvale Link,1.384258,103.896564
